Transaction_ID,Date,Customer_ID,Product_ID,Branch_ID,Sales_Channel,Quantity,Discount_Rate
TXN-000339,2023-11-06,CUST-2248,PROD-104,BR-10,online,1,0.0
TXN-000340,2023-04-19,CUST-1844,PROD-103,BR-07,Online ,1,0.0
TXN-000341,2023-01-06,CUST-2467,PROD-108,BR-11,STORE,1,0.0
TXN-000342,2023-02-10,CUST-0623,PROD-111,BR-03,STORE,1,0.0
TXN-000343,2024-10-20,CUST-3117,PROD-104,BR-10,Online,1,0.05
TXN-000344,2024-01-27,CUST-2038,PROD-110,BR-07,STORE,1,0.0
TXN-000345,2023-08-20,CUST-3261,PROD-106,BR-03,Online,1,0.05
TXN-000346,2024-11-14,CUST-2775,PROD-110,BR-11,Online,2,0.0
TXN-000347,2024-11-17,CUST-1119,PROD-102,BR-04,Store,1,0.1
TXN-000348,2024-08-30,CUST-0253,PROD-109,BR-07,Store,1,0.0
TXN-000349,2024-05-07,CUST-1567,PROD-104,BR-05,Store,2,0.0
TXN-000350,2024-04-23,CUST-0651,PROD-104,BR-01,Online ,3,0.0
TXN-000351,2024-11-14,CUST-1476,PROD-104,BR-01,Online ,1,0.1
TXN-000352,2023-01-24,CUST-0158,PROD-104,BR-03,online,1,0.0
TXN-000353,2023-01-23,CUST-0387,PROD-110,BR-04,STORE,1,0.0
TXN-000354,2024-04-26,CUST-0304,PROD-102,BR-05,STORE,1,0.1
TXN-000355,2023-09-23,CUST-1380,PROD-104,BR-08,Store,1,0.05
TXN-000356,2024-07-02,CUST-2358,PROD-109,BR-06,STORE,3,0.1
TXN-000357,2023-09-18,CUST-1230,PROD-107,BR-08,STORE,2,0.0
TXN-000358,2024-05-14,CUST-2082,PROD-110,BR-05,STORE,2,0.0
TXN-000359,2023-10-03,CUST-1195,PROD-104,BR-01,Store,1,0.05
TXN-000360,2024-01-10,CUST-2741,PROD-104,BR-07,Online,2,0.0
TXN-000361,2023-07-08,CUST-3391,PROD-103,BR-04,STORE,3,0.1
TXN-000362,2023-03-11,CUST-1817,PROD-101,BR-04,Online ,1,0.0
TXN-000363,2024-09-02,CUST-1226,PROD-111,BR-10,STORE,1,0.0
TXN-000364,2023-06-10,CUST-0029,PROD-110,BR-08,STORE,2,0.0
TXN-000365,2023-07-11,CUST-3109,PROD-109,BR-05,STORE,1,0.05
TXN-000366,2024-06-15,CUST-0744,PROD-102,BR-04,Store,1,0.0
TXN-000367,2023-01-15,CUST-1512,PROD-104,BR-05,STORE,2,
TXN-000368,2023-08-09,CUST-2912,PROD-111,BR-01,online,1,0.0
TXN-000369,2023-11-19,CUST-1979,PROD-107,BR-07,Online ,2,
TXN-000370,2024-08-05,CUST-2954,PROD-105,BR-07,Online ,1,0.05
TXN-000371,2024-02-29,CUST-1361,PROD-101,BR-05,online,1,0.15
TXN-000372,2024-06-28,CUST-0729,PROD-104,BR-09,Online,1,0.0
TXN-000373,2024-03-18,CUST-2492,PROD-107,BR-12,STORE,1,0.05
TXN-000374,2024-09-24,CUST-1703,PROD-111,BR-11,Store,1,0.1
TXN-000375,2024-10-25,CUST-1440,PROD-111,BR-03,online,1,
TXN-000376,2023-03-08,CUST-0473,PROD-106,BR-11,online,1,
TXN-000377,2023-02-12,CUST-2104,PROD-104,BR-09,Store,1,0.15
TXN-000378,2023-09-11,CUST-0302,PROD-102,BR-09,STORE,1,0.15
TXN-000379,2023-05-01,CUST-2746,PROD-108,BR-06,Online,3,0.0
TXN-000380,2023-11-01,CUST-0233,PROD-101,BR-12,Store,2,0.05
TXN-000381,2024-03-25,CUST-1510,PROD-103,BR-09,Online ,2,0.05
TXN-000382,2024-05-08,CUST-0746,PROD-108,BR-01,STORE,1,0.0
TXN-000383,2024-06-20,CUST-2670,PROD-110,BR-11,Online,3,0.15
TXN-000384,2023-11-30,CUST-3392,PROD-110,BR-08,Store,1,
TXN-000385,2023-07-18,CUST-1564,PROD-102,BR-08,online,1,0.0
TXN-000386,2023-09-23,CUST-2285,PROD-110,BR-01,Store,1,0.0
TXN-000387,2024-06-09,CUST-2158,PROD-109,BR-05,online,2,0.0
TXN-000388,2023-05-25,CUST-0356,PROD-108,BR-07,online,1,0.15
TXN-000389,2023-12-12,CUST-0046,PROD-104,BR-08,Online,2,0.1
TXN-000390,2024-05-24,CUST-2683,PROD-108,BR-07,STORE,1,0.1
TXN-000391,2023-11-10,CUST-0872,PROD-104,BR-04,Online,2,0.05
TXN-000392,2024-04-11,CUST-0595,PROD-107,BR-07,Online ,1,0.0
TXN-000393,2024-09-25,CUST-0042,PROD-110,BR-09,online,3,0.05
TXN-000394,2023-04-11,CUST-3149,PROD-108,BR-04,Online ,1,0.0
TXN-000395,2023-07-12,CUST-3149,PROD-111,BR-12,STORE,1,0.0
TXN-000396,2024-04-18,CUST-1592,PROD-107,BR-05,Store,1,0.1
TXN-000397,2024-04-24,CUST-3494,PROD-109,BR-03,Store,2,0.0
TXN-000398,2024-11-20,CUST-0792,PROD-103,BR-12,online,1,0.0
TXN-000399,2024-05-06,CUST-2658,PROD-108,BR-10,STORE,1,0.0
TXN-000400,2024-08-18,CUST-0168,PROD-102,BR-06,Online ,1,0.15
TXN-000401,2024-03-04,CUST-2862,PROD-107,BR-01,STORE,1,0.0
TXN-000402,2023-06-20,CUST-2136,PROD-104,BR-03,Store,1,0.05
TXN-000403,2024-03-09,CUST-2370,PROD-108,BR-01,Online ,1,0.0
TXN-000404,2024-11-27,CUST-1530,PROD-109,BR-02,online,3,0.1
TXN-000405,2023-05-13,CUST-2282,PROD-106,BR-09,STORE,1,0.1
TXN-000406,2023-05-27,CUST-1287,PROD-110,BR-05,STORE,1,0.0
TXN-000407,2024-01-30,CUST-3048,PROD-102,BR-10,Online,1,0.05
TXN-000408,2024-08-27,CUST-1538,PROD-110,BR-06,Online,1,0.0
TXN-000409,2024-04-30,CUST-0624,PROD-101,BR-01,online,1,0.0
TXN-000410,2023-08-04,CUST-0982,PROD-103,BR-10,Online,1,0.0
TXN-000411,2024-07-25,CUST-2235,PROD-103,BR-11,Online,1,0.15
TXN-000412,2024-03-08,CUST-0642,PROD-102,BR-08,online,2,0.05
TXN-000413,2024-01-23,CUST-1156,PROD-111,BR-08,Online ,1,0.0
TXN-000414,2023-08-13,CUST-1187,PROD-111,BR-11,STORE,1,0.0
TXN-000415,2024-06-19,CUST-1965,PROD-101,BR-11,Online,1,0.0
TXN-000416,2023-05-25,CUST-2960,PROD-108,BR-02,Online ,1,0.15
TXN-000417,2023-12-21,CUST-2329,PROD-109,BR-11,online,1,
TXN-000418,2023-06-21,CUST-1722,PROD-101,BR-09,online,1,0.0
TXN-000419,2024-11-23,CUST-0126,PROD-109,BR-08,STORE,1,0.0
TXN-000420,2023-11-08,CUST-2643,PROD-107,BR-11,Store,2,
TXN-000421,2024-02-08,CUST-2760,PROD-102,BR-11,Store,1,
TXN-000422,2023-02-21,CUST-3049,PROD-108,BR-01,Online ,1,0.1
TXN-000423,2023-12-06,CUST-1768,PROD-109,BR-10,STORE,1,0.0
TXN-000424,2024-08-08,CUST-0103,PROD-104,BR-02,Store,2,0.05
TXN-000425,2023-08-26,CUST-1895,PROD-107,BR-11,Store,4,0.0
TXN-000426,2024-10-10,CUST-0564,PROD-110,BR-09,Online ,2,0.1
TXN-000427,2024-11-18,CUST-1486,PROD-111,BR-04,STORE,1,0.15
TXN-000428,2023-02-12,CUST-2236,PROD-108,BR-04,STORE,2,
TXN-000429,2024-03-26,CUST-1031,PROD-104,BR-11,Store,1,0.0
TXN-000430,2023-08-12,CUST-0266,PROD-104,BR-07,online,2,0.05
TXN-000431,2023-10-16,CUST-0294,PROD-107,BR-04,Online ,1,0.05
TXN-000432,2024-02-26,CUST-2141,PROD-109,BR-04,STORE,1,0.0
TXN-000433,2024-09-19,CUST-2426,PROD-106,BR-01,online,1,0.05
TXN-000434,2024-02-27,CUST-1467,PROD-111,BR-12,online,1,
TXN-000435,2024-06-27,CUST-2032,PROD-104,BR-03,Store,1,0.15
TXN-000436,2024-10-12,CUST-1312,PROD-105,BR-01,Online,2,0.0
TXN-000437,2024-07-05,CUST-2674,PROD-108,BR-06,online,1,0.05
TXN-000438,2023-08-03,CUST-0107,PROD-109,BR-05,Online,3,0.0
TXN-000439,2024-11-14,CUST-2270,PROD-111,BR-12,online,1,0.0
TXN-000440,2024-04-04,CUST-1643,PROD-109,BR-03,STORE,1,0.0
TXN-000441,2023-08-16,CUST-1569,PROD-101,BR-02,Online,1,0.0
TXN-000442,2023-05-05,CUST-0800,PROD-102,BR-06,online,2,0.1
TXN-000443,2023-09-04,CUST-0565,PROD-111,BR-04,Online ,2,0.0
TXN-000444,2023-08-20,CUST-1320,PROD-108,BR-08,Store,2,0.15
TXN-000445,2024-05-08,CUST-0456,PROD-105,BR-07,online,1,0.1
TXN-000446,2023-07-14,CUST-0104,PROD-108,BR-01,Online,1,0.0
TXN-000447,2023-08-23,CUST-2119,PROD-108,BR-01,Online,2,0.05
TXN-000448,2023-02-17,CUST-2753,PROD-104,BR-11,Online,1,0.0
TXN-000449,2023-10-11,CUST-2361,PROD-111,BR-10,online,1,0.05
TXN-000450,2024-01-21,CUST-1268,PROD-111,BR-04,Online,1,0.0
TXN-000451,2024-06-02,CUST-1763,PROD-106,BR-01,Store,1,0.15
TXN-000452,2024-08-11,CUST-2851,PROD-110,BR-09,STORE,1,0.0
TXN-000453,2023-11-21,CUST-1461,PROD-105,BR-03,Online,1,0.0
TXN-000454,2023-09-12,CUST-2317,PROD-104,BR-08,Store,2,0.0
TXN-000455,2023-08-09,CUST-1575,PROD-101,BR-11,Online ,1,
TXN-000456,2024-06-13,CUST-0666,PROD-105,BR-01,Online,1,0.0
TXN-000457,2023-07-25,CUST-2435,PROD-106,BR-09,STORE,1,0.0
TXN-000458,2023-04-26,CUST-3147,PROD-108,BR-02,Online ,1,0.0
TXN-000459,2024-08-11,CUST-3293,PROD-105,BR-01,Online,1,0.0
TXN-000460,2024-03-18,CUST-2721,PROD-109,BR-07,STORE,2,0.0
TXN-000461,2024-08-19,CUST-2336,PROD-111,BR-08,Online ,1,0.0
TXN-000462,2024-09-07,CUST-1882,PROD-106,BR-06,STORE,2,0.15
TXN-000463,2023-12-31,CUST-2161,PROD-102,BR-05,online,2,0.05
TXN-000464,2023-01-08,CUST-0405,PROD-103,BR-03,Online ,1,0.0
TXN-000465,2023-09-11,CUST-1209,PROD-111,BR-08,Online ,1,0.0
TXN-000466,2024-05-24,CUST-1904,PROD-107,BR-08,Store,2,0.05
TXN-000467,2023-09-08,CUST-0322,PROD-103,BR-02,Online ,1,0.1
TXN-000468,2024-07-25,CUST-2643,PROD-103,BR-10,Online ,2,0.1
TXN-000469,2023-09-30,CUST-1925,PROD-104,BR-06,Store,1,0.0
TXN-000470,2024-04-10,CUST-1292,PROD-109,BR-02,Store,1,0.15
TXN-000471,2023-02-19,CUST-0275,PROD-109,BR-01,STORE,2,0.15
TXN-000472,2023-07-16,CUST-2866,PROD-107,BR-06,Online,2,
TXN-000473,2023-03-20,CUST-2618,PROD-103,BR-05,STORE,2,0.1
TXN-000474,2024-07-25,CUST-1683,PROD-110,BR-02,online,1,0.0
TXN-000475,2023-07-24,CUST-2940,PROD-110,BR-10,Store,2,0.0
TXN-000476,2024-11-16,CUST-3230,PROD-111,BR-12,Online ,3,0.1
TXN-000477,2023-06-09,CUST-0664,PROD-108,BR-07,online,4,0.05
TXN-000478,2023-02-15,CUST-0769,PROD-108,BR-01,Online ,1,
TXN-000479,2023-11-03,CUST-0928,PROD-109,BR-07,STORE,1,0.1
TXN-000480,2024-11-24,CUST-0151,PROD-102,BR-05,Online,1,0.05
TXN-000481,2024-10-20,CUST-3361,PROD-104,BR-06,Online,1,0.0
TXN-000482,2023-01-23,CUST-0169,PROD-104,BR-04,Online,1,0.0
TXN-000483,2023-10-09,CUST-0872,PROD-101,BR-02,online,1,0.1
TXN-000484,2024-11-13,CUST-1906,PROD-102,BR-01,Online,1,0.05
TXN-000485,2024-02-28,CUST-1845,PROD-105,BR-07,STORE,3,0.0
TXN-000486,2023-06-10,CUST-0293,PROD-111,BR-10,Online ,2,0.0
TXN-000487,2024-03-27,CUST-1733,PROD-110,BR-11,STORE,1,0.05
TXN-000488,2023-10-01,CUST-1353,PROD-108,BR-04,Store,1,0.0
TXN-000489,2023-02-21,CUST-1358,PROD-110,BR-12,STORE,1,0.0
TXN-000490,2024-07-28,CUST-2435,PROD-108,BR-12,Online,1,0.1
TXN-000491,2023-07-26,CUST-2242,PROD-102,BR-04,STORE,1,0.0
TXN-000492,2024-07-03,CUST-0349,PROD-105,BR-08,Online ,2,
TXN-000493,2024-09-19,CUST-2148,PROD-106,BR-09,Store,2,0.0
TXN-000494,2023-05-02,CUST-1397,PROD-108,BR-09,online,1,0.0
TXN-000495,2023-12-22,CUST-2224,PROD-107,BR-11,Online ,1,0.1
TXN-000496,2023-12-19,CUST-2742,PROD-103,BR-07,Store,3,0.0
TXN-000497,2024-02-26,CUST-2924,PROD-101,BR-04,online,1,0.0
TXN-000498,2024-03-01,CUST-0397,PROD-103,BR-11,online,2,0.05
TXN-000499,2024-11-27,CUST-1429,PROD-105,BR-09,STORE,1,0.0
TXN-000500,2023-08-20,CUST-2995,PROD-107,BR-01,Online,2,0.0
TXN-000501,2023-11-22,CUST-1636,PROD-107,BR-12,Store,1,0.0
TXN-000502,2023-02-09,CUST-1025,PROD-108,BR-06,online,3,0.0
TXN-000503,2023-02-03,CUST-0609,PROD-101,BR-11,online,2,0.1
TXN-000504,2024-02-16,CUST-2693,PROD-106,BR-05,STORE,1,0.15
TXN-000505,2024-02-26,CUST-3358,PROD-110,BR-12,STORE,2,0.0
TXN-000506,2024-08-14,CUST-2150,PROD-110,BR-03,Online,1,0.1
TXN-000507,2024-03-31,CUST-2736,PROD-110,BR-08,online,2,0.15
TXN-000508,2024-04-13,CUST-1447,PROD-107,BR-02,online,1,0.05
TXN-000509,2023-08-12,CUST-2354,PROD-102,BR-11,Online,3,0.0
TXN-000510,2023-01-24,CUST-2863,PROD-101,BR-03,Online ,2,0.05
TXN-000511,2023-02-25,CUST-0394,PROD-103,BR-11,Online,3,0.15
TXN-000512,2023-09-09,CUST-2971,PROD-111,BR-09,Store,1,0.15
TXN-000513,2024-06-03,CUST-3455,PROD-107,BR-01,Online ,1,0.0
TXN-000514,2023-03-11,CUST-2377,PROD-103,BR-12,online,1,0.0
TXN-000515,2023-10-22,CUST-3451,PROD-102,BR-10,Online,2,0.0
TXN-000516,2023-07-24,CUST-1698,PROD-108,BR-01,Store,1,0.0
TXN-000517,2023-12-16,CUST-2596,PROD-104,BR-04,Store,1,0.0
TXN-000518,2023-09-06,CUST-1830,PROD-110,BR-03,online,2,0.15
TXN-000519,2023-10-22,CUST-0998,PROD-110,BR-12,online,1,0.05
TXN-000520,2023-11-22,CUST-3494,PROD-105,BR-08,Store,1,0.0
TXN-000521,2024-05-04,CUST-0085,PROD-109,BR-11,STORE,3,0.15
TXN-000522,2023-08-12,CUST-2485,PROD-103,BR-06,Online,1,0.0
TXN-000523,2024-03-06,CUST-2929,PROD-111,BR-11,Online ,1,0.0
TXN-000524,2023-02-26,CUST-3101,PROD-104,BR-01,Online,1,0.05
TXN-000525,2023-01-04,CUST-3419,PROD-106,BR-02,Store,2,0.0
TXN-000526,2023-09-02,CUST-1054,PROD-102,BR-08,STORE,1,0.0
TXN-000527,2024-04-05,CUST-1502,PROD-103,BR-08,Online ,1,0.0
TXN-000528,2024-08-17,CUST-0210,PROD-103,BR-11,STORE,1,0.15
TXN-000529,2023-02-25,CUST-0322,PROD-103,BR-10,Store,3,0.0
TXN-000530,2023-06-16,CUST-2123,PROD-101,BR-01,online,1,0.1
TXN-000531,2024-07-21,CUST-3123,PROD-105,BR-01,Store,2,0.05
TXN-000532,2024-01-15,CUST-0908,PROD-104,BR-06,Store,1,0.0
TXN-000533,2023-01-14,CUST-1445,PROD-107,BR-09,STORE,1,0.0
TXN-000534,2023-02-07,CUST-0649,PROD-103,BR-02,Store,1,0.0
TXN-000535,2023-09-09,CUST-0150,PROD-108,BR-07,STORE,1,0.1
TXN-000536,2024-03-30,CUST-0289,PROD-103,BR-10,Online,1,0.05
TXN-000537,2024-07-27,CUST-0455,PROD-101,BR-08,online,1,0.0
TXN-000538,2023-11-07,CUST-3208,PROD-103,BR-06,Online,2,0.15
TXN-000539,2024-01-18,CUST-2039,PROD-111,BR-11,online,1,0.0
TXN-000540,2024-08-14,CUST-2921,PROD-108,BR-09,Online,1,0.0
TXN-000541,2024-11-01,CUST-3485,PROD-108,BR-04,STORE,3,0.0
TXN-000542,2023-06-20,CUST-1135,PROD-104,BR-12,online,1,0.15
TXN-000543,2023-03-14,CUST-1394,PROD-101,BR-03,online,3,0.0
TXN-000544,2024-05-29,CUST-1033,PROD-110,BR-08,STORE,1,0.15
TXN-000545,2023-12-04,CUST-3088,PROD-102,BR-03,Store,1,0.15
TXN-000546,2024-10-05,CUST-0448,PROD-101,BR-09,Online ,1,0.0
TXN-000547,2023-06-26,CUST-1436,PROD-111,BR-11,Store,1,0.15
TXN-000548,2023-03-03,CUST-3132,PROD-105,BR-07,Online ,3,0.0
TXN-000549,2023-11-28,CUST-1350,PROD-102,BR-10,STORE,1,
TXN-000550,2024-09-11,CUST-2346,PROD-110,BR-12,Online,1,0.0
TXN-000551,2024-01-30,CUST-0148,PROD-111,BR-09,Store,1,0.0
TXN-000552,2024-04-11,CUST-3171,PROD-106,BR-12,STORE,1,0.0
TXN-000553,2024-01-22,CUST-1106,PROD-103,BR-12,Online ,1,0.1
TXN-000554,2024-03-28,CUST-2302,PROD-107,BR-03,online,1,0.05
TXN-000555,2023-11-20,CUST-1038,PROD-103,BR-03,Online,1,0.1
TXN-000556,2024-08-11,CUST-1040,PROD-105,BR-04,Store,1,0.15
TXN-000557,2024-06-22,CUST-0708,PROD-109,BR-04,Online,2,0.0
TXN-000558,2023-03-29,CUST-3291,PROD-108,BR-06,Online ,3,0.05
TXN-000559,2023-06-23,CUST-2898,PROD-107,BR-06,STORE,1,0.05
TXN-000560,2023-10-24,CUST-2467,PROD-107,BR-02,Online,1,0.0
TXN-000561,2024-02-26,CUST-0211,PROD-101,BR-06,Online ,1,0.05
TXN-000562,2024-05-12,CUST-2992,PROD-104,BR-12,Store,1,0.05
TXN-000563,2023-09-23,CUST-0563,PROD-107,BR-12,Online,1,0.0
TXN-000564,2024-05-21,CUST-0651,PROD-105,BR-11,Store,1,0.05
TXN-000565,2024-09-01,CUST-2065,PROD-105,BR-10,Online ,1,
TXN-000566,2024-04-21,CUST-0167,PROD-111,BR-07,Online,1,0.15
TXN-000567,2024-10-17,CUST-1630,PROD-110,BR-06,Store,1,0.05
TXN-000568,2023-01-06,CUST-2450,PROD-104,BR-09,Store,1,0.05
TXN-000569,2023-08-10,CUST-2835,PROD-106,BR-02,Store,3,0.0
TXN-000570,2023-06-15,CUST-0480,PROD-102,BR-12,Online ,3,0.0
TXN-000571,2024-07-24,CUST-0015,PROD-110,BR-09,online,1,
TXN-000572,2024-04-09,CUST-1098,PROD-108,BR-03,Online,4,0.0
TXN-000573,2023-06-06,CUST-1014,PROD-102,BR-04,Store,1,0.05
TXN-000574,2023-08-13,CUST-0122,PROD-101,BR-11,online,2,0.1
TXN-000575,2024-05-07,CUST-2438,PROD-104,BR-11,Store,1,0.0
TXN-000576,2024-07-02,CUST-1405,PROD-103,BR-03,online,1,0.0
TXN-000577,2023-04-30,CUST-3322,PROD-107,BR-04,online,1,0.0
TXN-000578,2023-04-28,CUST-1232,PROD-104,BR-10,online,1,0.1
TXN-000579,2024-06-05,CUST-0896,PROD-108,BR-06,STORE,1,0.0
TXN-000580,2024-01-23,CUST-0964,PROD-108,BR-07,online,1,0.1
TXN-000581,2024-09-09,CUST-1548,PROD-108,BR-09,Online,1,0.0
TXN-000582,2023-12-24,CUST-3262,PROD-107,BR-10,Online,3,0.15
TXN-000583,2024-01-16,CUST-0186,PROD-111,BR-09,Online,1,0.15
TXN-000584,2023-11-05,CUST-1373,PROD-106,BR-10,online,1,0.05
TXN-000585,2023-09-14,CUST-0938,PROD-101,BR-11,Online ,3,0.05
TXN-000586,2024-10-23,CUST-1370,PROD-108,BR-05,online,1,0.0
TXN-000587,2023-07-30,CUST-1269,PROD-110,BR-06,STORE,1,
TXN-000588,2024-01-31,CUST-2045,PROD-107,BR-06,Online,2,0.0
TXN-000589,2024-07-06,CUST-1886,PROD-106,BR-11,online,1,0.05
TXN-000590,2023-02-25,CUST-2088,PROD-108,BR-09,Online,2,0.0
TXN-000591,2024-04-29,CUST-0181,PROD-102,BR-03,STORE,1,0.0
TXN-000592,2024-07-19,CUST-3035,PROD-102,BR-02,online,3,0.0
TXN-000593,2023-03-24,CUST-0848,PROD-102,BR-02,Online,1,0.1
TXN-000594,2024-06-03,CUST-0426,PROD-108,BR-07,Store,1,0.0
TXN-000595,2024-06-22,CUST-1939,PROD-102,BR-05,Online ,2,0.1
TXN-000596,2024-09-01,CUST-1303,PROD-104,BR-05,STORE,2,0.05
TXN-000597,2023-10-19,CUST-0554,PROD-105,BR-08,Store,1,0.15
TXN-000598,2024-01-29,CUST-0430,PROD-101,BR-02,Online ,1,0.0
TXN-000599,2024-10-08,CUST-2319,PROD-109,BR-10,Online ,1,0.15
TXN-000600,2024-06-19,CUST-1008,PROD-102,BR-10,Online,1,0.05
TXN-000601,2024-05-10,CUST-0608,PROD-110,BR-12,online,1,0.0
TXN-000602,2024-06-04,CUST-2964,PROD-102,BR-10,Online ,2,0.1
TXN-000603,2023-01-15,CUST-1760,PROD-108,BR-02,Online ,1,
TXN-000604,2024-07-17,CUST-0849,PROD-101,BR-08,Store,2,
TXN-000605,2023-02-14,CUST-3455,PROD-110,BR-11,online,1,0.0
TXN-000606,2023-08-08,CUST-1971,PROD-110,BR-04,Online ,1,0.05
TXN-000607,2023-01-03,CUST-0763,PROD-104,BR-12,online,1,0.1
TXN-000608,2023-12-12,CUST-1065,PROD-107,BR-10,STORE,1,0.0
TXN-000609,2023-12-13,CUST-3338,PROD-106,BR-01,Online ,2,0.1
TXN-000610,2024-02-18,CUST-2007,PROD-111,BR-08,STORE,1,0.0
TXN-000611,2023-08-14,CUST-3491,PROD-103,BR-02,online,2,0.15
TXN-000612,2023-08-01,CUST-2970,PROD-106,BR-07,Store,2,0.0
TXN-000613,2023-03-02,CUST-0439,PROD-110,BR-02,online,1,0.0
TXN-000614,2024-09-30,CUST-2737,PROD-111,BR-04,Online ,1,0.0
TXN-000615,2023-11-09,CUST-2550,PROD-104,BR-01,Store,2,
TXN-000616,2023-07-14,CUST-2082,PROD-108,BR-07,Store,2,0.0
TXN-000617,2023-05-12,CUST-2820,PROD-104,BR-05,Online ,1,0.05
TXN-000618,2023-02-26,CUST-3300,PROD-111,BR-11,Online,2,0.0
TXN-000619,2024-04-04,CUST-1669,PROD-109,BR-11,Online,1,0.0
TXN-000620,2024-07-03,CUST-0114,PROD-107,BR-12,Online,1,0.05
TXN-000621,2024-03-02,CUST-3403,PROD-107,BR-08,Online,1,0.1
TXN-000622,2023-04-17,CUST-0365,PROD-111,BR-12,online,1,0.0
TXN-000623,2024-03-27,CUST-1735,PROD-101,BR-04,STORE,2,0.0
TXN-000624,2023-02-18,CUST-0830,PROD-109,BR-10,online,1,0.05
TXN-000625,2023-03-04,CUST-2863,PROD-104,BR-04,Online ,1,0.1
TXN-000626,2023-12-01,CUST-1039,PROD-105,BR-03,online,2,0.0
TXN-000627,2023-01-03,CUST-3359,PROD-102,BR-12,STORE,1,0.05
TXN-000628,2024-09-08,CUST-2529,PROD-106,BR-03,Online,1,0.1
TXN-000629,2024-01-23,CUST-1335,PROD-111,BR-04,STORE,1,0.1
TXN-000630,2023-10-23,CUST-3172,PROD-107,BR-02,Online,1,0.0
TXN-000631,2023-03-08,CUST-1753,PROD-111,BR-05,STORE,1,0.0
TXN-000632,2023-10-15,CUST-0776,PROD-101,BR-06,online,1,0.15
TXN-000633,2024-01-12,CUST-2444,PROD-101,BR-12,Store,1,
TXN-000634,2023-01-10,CUST-1144,PROD-109,BR-04,Store,2,0.1
TXN-000635,2023-05-31,CUST-0957,PROD-108,BR-03,Store,3,0.15
TXN-000636,2024-07-24,CUST-0515,PROD-110,BR-04,online,3,0.05
TXN-000637,2024-11-12,CUST-3105,PROD-111,BR-11,STORE,1,0.0
TXN-000638,2023-09-21,CUST-2220,PROD-105,BR-01,Store,1,0.0
TXN-000639,2023-01-09,CUST-1130,PROD-109,BR-08,STORE,1,0.0
TXN-000640,2023-03-03,CUST-1477,PROD-106,BR-11,STORE,1,0.0
TXN-000641,2023-03-04,CUST-1455,PROD-111,BR-05,online,2,0.15
TXN-000642,2023-05-17,CUST-1797,PROD-108,BR-02,Online ,2,0.05
TXN-000643,2024-08-30,CUST-2615,PROD-108,BR-02,Online,1,0.05
TXN-000644,2023-08-12,CUST-0744,PROD-104,BR-02,online,1,0.0
TXN-000645,2024-06-01,CUST-3163,PROD-110,BR-01,STORE,1,0.1
TXN-000646,2023-08-05,CUST-2824,PROD-109,BR-04,Online ,1,0.05
TXN-000647,2024-10-08,CUST-3267,PROD-107,BR-06,Online,2,0.0
TXN-000648,2024-11-07,CUST-0256,PROD-103,BR-10,Store,1,0.15
TXN-000649,2024-01-07,CUST-0511,PROD-103,BR-07,Store,1,0.1
TXN-000650,2024-10-01,CUST-2957,PROD-102,BR-12,Store,2,0.0
TXN-000651,2023-10-17,CUST-2108,PROD-107,BR-06,Store,1,0.0
TXN-000652,2023-07-26,CUST-3447,PROD-104,BR-07,Online,1,0.0
TXN-000653,2023-08-22,CUST-1077,PROD-109,BR-07,Store,1,0.0
TXN-000654,2024-04-29,CUST-1450,PROD-101,BR-01,online,2,0.05
TXN-000655,2024-02-19,CUST-0470,PROD-105,BR-03,STORE,1,0.0
TXN-000656,2023-04-24,CUST-0925,PROD-105,BR-05,STORE,2,0.0
TXN-000657,2024-03-29,CUST-1130,PROD-110,BR-08,Online,2,0.0
TXN-000658,2023-02-14,CUST-3034,PROD-109,BR-08,online,4,0.15
TXN-000659,2023-03-13,CUST-0148,PROD-110,BR-10,Online,1,0.0
TXN-000660,2024-09-28,CUST-0271,PROD-101,BR-03,Online ,2,0.05
TXN-000661,2023-01-27,CUST-2083,PROD-107,BR-07,STORE,1,0.0
TXN-000662,2023-06-29,CUST-0821,PROD-106,BR-11,STORE,1,0.05
TXN-000663,2024-08-22,CUST-0644,PROD-103,BR-03,Online ,1,0.05
TXN-000664,2024-02-13,CUST-1873,PROD-111,BR-09,Store,3,0.15
TXN-000665,2023-03-23,CUST-2279,PROD-106,BR-07,Online,1,0.1
TXN-000666,2023-05-08,CUST-1236,PROD-107,BR-05,Store,1,0.05
TXN-000667,2023-04-17,CUST-1803,PROD-107,BR-07,Online ,1,0.1
TXN-000668,2023-09-17,CUST-0255,PROD-102,BR-01,STORE,1,0.1
TXN-000669,2024-11-12,CUST-0906,PROD-109,BR-09,Online ,2,0.0
TXN-000670,2023-12-15,CUST-2183,PROD-103,BR-02,STORE,1,0.0
TXN-000671,2024-08-09,CUST-2310,PROD-111,BR-02,STORE,3,0.15
TXN-000672,2023-03-08,CUST-1284,PROD-111,BR-04,Online ,1,0.15
TXN-000673,2023-11-21,CUST-1228,PROD-102,BR-12,Online,1,0.15
TXN-000674,2024-10-08,CUST-0439,PROD-102,BR-07,STORE,1,0.0
TXN-000675,2023-05-09,CUST-0586,PROD-109,BR-01,Online ,1,0.05
TXN-000676,2023-12-06,CUST-0543,PROD-111,BR-07,STORE,1,0.05
TXN-000677,2024-02-23,CUST-1035,PROD-102,BR-12,Online ,2,0.05
TXN-000678,2024-03-16,CUST-3379,PROD-101,BR-05,Store,2,0.05
