InvoiceNo,OrderDate,CustomerID,ProductID,CountryID,Quantity,UnitPrice,UnitCost
INV-2024-25889,2024-02-07,1156.0,PRD-134,EG,9,401.68,333
INV-2024-58330,2025-04-10,1232.0,PRD-116,EG,6,1486.49,1118
INV-2024-20031,2024-03-31,1293.0,PRD-130,EG,8,1393.54,1088
INV-2024-23791,2024-11-18,1277.0,PRD-102,SA,3,252.41,176
INV-2024-76112,2024-09-15,1277.0,PRD-134,SA,1,1193.62,907
INV-2024-52731,2024-11-27,1342.0,PRD-161,EG,2,2524.25,1747
INV-2024-63752,2024/04/28,,PRD-125,AE,10,281.09,224
INV-2024-69105,2025-02-17,1047.0,PRD-152,SA,2,2365.89,1963
INV-2024-31605,2025-06-10,1346.0,PRD-164,SA,10,860.49,603
INV-2024-43130,2024-01-02,1287.0,PRD-155,SA,9,469.76,358
INV-2024-37180,2025-11-04,1297.0,PRD-151,SA,8,1936.44,1411
INV-2024-76330,2025-07-09,1023.0,PRD-135,SA,10,954.69,776
INV-2024-15850,2025-04-18,1133.0,PRD-116,EG,2,2257.37,1668
INV-2024-70577,2025-02-27,1182.0,PRD-115,EG,7,185.22,140
INV-2024-13501,2024-02-25,1091.0,PRD-132,AE,8,874.55,631
INV-2024-19593,2024-07-11,1171.0,PRD-129,JO,7,920.28,775
INV-2024-93737,2025-06-14,1298.0,PRD-159,EG,7,528.55,422
INV-2024-98555,2025-01-05,1454.0,PRD-106,EG,10,2525.07,1946
INV-2024-70542,2025-09-29,1428.0,PRD-137,SA,10,1053.13,820
INV-2024-59958,2025-05-25,1369.0,PRD-132,SA,5,2681.88,1966
INV-2024-55043,2025-10-02,1137.0,PRD-104,EG,8,1381.49,1097
INV-2024-62342,2025/03/28,1228.0,PRD-109,EG,1,488.7,363
INV-2024-35480,2024-02-22,1198.0,PRD-114,AE,3,563.02,377
INV-2024-61992,2024-07-27,1297.0,PRD-146,SA,4,2384.86,1740
INV-2024-14951,2024-09-30,1278.0,PRD-136,EG,9,351.94,306
INV-2024-11407,2025-07-16,1137.0,PRD-129,EG,9,1161.37,869
INV-2024-42847,2024-05-14,1117.0,PRD-165,EG,10,195.39,134
INV-2024-25031,2024-10-21,1133.0,PRD-118,SA,7,1241.46,1032
INV-2024-27888,2025-03-24,1309.0,PRD-157,EG,10,245.46,189
INV-2024-52875,2025-12-16,1046.0,PRD-109,EG,5,246.24,201
INV-2024-97856,2025-05-11,1301.0,PRD-115,AE,4,1080.27,782
INV-2024-70849,2024-05-04,1421.0,PRD-121,EG,4,1955.68,1513
INV-2024-73538,2024-01-30,1110.0,PRD-130,SA,8,1968.74,1523
INV-2024-70470,2025-10-07,1175.0,PRD-101,EG,3,651.42,559
INV-2024-18943,2025-09-15,1165.0,PRD-133,EG,9,1296.61,1096
INV-2024-20819,2024-09-02,1400.0,PRD-143,EG,1,2310.81,1913
INV-2024-81883,2025/12/27,1385.0,PRD-136,AE,5,1277.47,1064
INV-2024-96117,2024-06-11,1316.0,PRD-116,AE,2,1170.45,928
INV-2024-41757,2024-11-14,1447.0,PRD-105,AE,4,1848.03,1477
INV-2024-67373,2025-07-18,1404.0,PRD-104,EG,10,1164.23,902
INV-2024-28383,2024-01-15,1241.0,PRD-109,SA,8,2770.62,1886
INV-2024-71707,2025-07-19,1396.0,PRD-109,EG,9,431.08,309
INV-2024-46587,2025-02-21,1280.0,PRD-106,EG,9,2681.35,1908
INV-2024-31150,2024-04-05,1237.0,PRD-152,AE,9,410.82,347
INV-2024-32359,2024-08-18,1227.0,PRD-111,EG,5,1193.85,897
INV-2024-12367,2024-04-26,1404.0,PRD-114,EG,4,2236.47,1769
INV-2024-89559,17-Apr-2025,,PRD-124,EG,7,1708.62,1333
INV-2024-23174,2024-04-30,1280.0,PRD-134,EG,7,1813.33,1312
INV-2024-33230,2025-10-25,1358.0,PRD-132,EG,10,1198.64,860
INV-2024-48554,2024-06-06,1160.0,PRD-157,SA,9,1119.28,830
INV-2024-26272,2025-05-25,1168.0,PRD-112,SA,6,1556.75,1254
INV-2024-80078,2024/10/25,1412.0,PRD-141,AE,1,329.39,276
INV-2024-61229,2025-06-05,1370.0,PRD-118,AE,10,1748.23,1441
INV-2024-32079,2025-12-23,1185.0,PRD-162,EG,4,2178.67,1477
INV-2024-20169,2024-10-06,1180.0,PRD-106,EG,2,255.32,194
INV-2024-98000,2025-03-01,1350.0,PRD-155,EG,1,742.31,515
INV-2024-11469,2025-05-09,1107.0,PRD-151,SA,7,857.24,693
INV-2024-98785,2025-04-28,1052.0,PRD-117,EG,9,1533.84,1236
INV-2024-45815,2024-09-06,1307.0,PRD-148,SA,1,1090.26,826
INV-2024-30119,2025-04-12,1013.0,PRD-107,SA,10,1919.5,1393
INV-2024-67757,2025-07-18,1414.0,PRD-139,SA,3,882.85,661
INV-2024-56935,2024-05-28,1092.0,PRD-133,SA,1,956.92,650
INV-2024-33322,2025-01-27,1350.0,PRD-149,EG,5,2430.73,1658
INV-2024-38399,2024-07-14,1221.0,PRD-156,JO,8,1039.08,890
INV-2024-14514,2025-09-05,1135.0,PRD-156,AE,3,113.53,79
INV-2024-98479,2025-06-04,1162.0,PRD-140,EG,7,2326.26,1821
INV-2024-79769,2024/05/19,1175.0,PRD-157,AE,9,2177.72,1877
INV-2024-38333,2024-03-12,1401.0,PRD-158,SA,5,2046.36,1622
INV-2024-67941,2024-10-09,1099.0,PRD-129,AE,9,2315.76,1699
INV-2024-16259,2025-02-28,1067.0,PRD-155,AE,4,2569.92,1805
INV-2024-93203,2024-12-14,1410.0,PRD-134,SA,7,2365.38,1843
INV-2024-78534,03-Jun-2025,1438.0,PRD-117,EG,3,2109.5,1627
INV-2024-94018,2024-09-30,1028.0,PRD-138,EG,2,1182.16,862
INV-2024-96840,2024-01-03,1118.0,PRD-145,SA,1,94.74,68
INV-2024-96512,2024-10-16,1083.0,PRD-155,SA,3,353.68,292
INV-2024-23473,2024-11-01,1093.0,PRD-138,EG,8,1377.44,926
INV-2024-61199,2025-08-24,1356.0,PRD-162,EG,8,885.24,686
INV-2024-50412,2025-08-16,1314.0,PRD-141,AE,2,984.6,849
INV-2024-68194,2025-11-06,1091.0,PRD-111,JO,5,2244.32,1502
INV-2024-16870,2025-05-16,1191.0,PRD-112,SA,9,2552.36,1719
INV-2024-88407,2024-06-01,1031.0,PRD-150,EG,1,2356.75,1607
INV-2024-10611,2025/04/02,1056.0,PRD-102,EG,8,1670.02,1255
INV-2024-16378,2025-07-05,1247.0,PRD-151,EG,8,1426.53,1194
INV-2024-59465,2025-05-10,1089.0,PRD-111,JO,10,1851.3,1269
INV-2024-36442,2024-12-19,1228.0,PRD-146,EG,1,2798.39,1956
INV-2024-42728,2024-12-06,1070.0,PRD-158,SA,7,2078.02,1673
INV-2024-59105,2025-07-19,,PRD-122,EG,7,246.32,205
INV-2024-41265,2025-07-10,1471.0,PRD-115,SA,3,194.2,159
INV-2024-36212,2025-01-21,1118.0,PRD-133,SA,8,922.34,750
INV-2024-21978,2025-04-11,1357.0,PRD-145,AE,10,1984.12,1544
INV-2024-12102,2024-11-25,1237.0,PRD-107,EG,9,1143.44,767
INV-2024-65270,2024-07-12,1189.0,PRD-122,EG,5,2647.87,1991
INV-2024-13662,2025-12-15,1066.0,PRD-140,EG,2,1916.8,1425
INV-2024-11908,2024-09-01,1258.0,PRD-130,JO,6,2290.22,1849
INV-2024-54186,2025-08-08,1025.0,PRD-135,AE,1,2123.18,1434
INV-2024-35185,2025-01-27,1157.0,PRD-133,SA,6,873.82,634
INV-2024-99123,2024/08/27,1379.0,PRD-144,SA,3,2231.78,1831
INV-2024-97680,2025-02-24,1058.0,PRD-110,SA,3,2416.0,1984
INV-2024-18280,2024-02-14,1147.0,PRD-158,EG,9,1856.0,1309
INV-2024-38910,2024-11-21,1350.0,PRD-163,JO,10,2227.83,1552
INV-2024-22661,2025-04-29,1231.0,PRD-111,SA,8,2692.31,1895
INV-2024-97046,2025-12-23,1125.0,PRD-127,EG,5,1884.48,1371
INV-2024-32004,2025-01-25,1251.0,PRD-122,SA,3,136.31,112
INV-2024-31895,2025-01-30,1351.0,PRD-149,EG,3,2031.21,1728
INV-2024-15768,2025-11-10,1182.0,PRD-161,EG,1,1863.96,1391
INV-2024-64484,2025-10-29,1311.0,PRD-109,AE,7,798.84,555
INV-2024-77174,2024-06-04,1169.0,PRD-133,EG,4,150.38,117
INV-2024-24114,2025-05-22,1167.0,PRD-130,SA,9,1555.64,1080
INV-2024-52879,2024-02-07,1320.0,PRD-135,EG,4,1051.77,727
INV-2024-52294,2024-05-09,1007.0,PRD-140,EG,1,2658.96,1806
INV-2024-83669,2025-05-29,1264.0,PRD-114,EG,2,2203.48,1514
INV-2024-92154,2025/08/27,1243.0,PRD-157,EG,9,845.86,636
INV-2024-34844,2024-12-05,1432.0,PRD-109,AE,7,1132.56,757
INV-2024-91877,2024-04-12,1131.0,PRD-136,EG,5,2667.95,1927
INV-2024-37147,2025-03-26,1134.0,PRD-147,SA,5,1081.07,925
INV-2024-81002,2024-04-12,1420.0,PRD-127,SA,9,2361.66,1850
INV-2024-61781,2025-06-22,1244.0,PRD-109,SA,10,1616.01,1318
INV-2024-66083,2025-04-12,1008.0,PRD-114,JO,6,746.78,543
INV-2024-25834,2024-01-16,1076.0,PRD-116,AE,9,1462.34,984
INV-2024-40462,2024-05-27,1448.0,PRD-133,EG,9,1998.33,1555
INV-2024-38020,2025-02-23,1301.0,PRD-155,EG,9,1568.18,1103
INV-2024-23878,01-Nov-2025,1157.0,PRD-108,EG,6,1399.91,1035
INV-2024-56737,2024-06-07,1429.0,PRD-118,SA,8,328.94,264
INV-2024-52384,2024-03-17,1349.0,PRD-158,EG,3,729.4,569
INV-2024-32756,2025-04-25,1415.0,PRD-105,SA,2,2550.28,1815
INV-2024-11965,2024-09-28,1364.0,PRD-149,SA,5,507.44,408
INV-2024-62709,2024/12/12,,PRD-127,EG,9,1693.89,1378
INV-2024-95720,2025-09-30,1084.0,PRD-158,AE,9,656.17,532
INV-2024-51450,2025-12-10,1078.0,PRD-114,EG,2,1895.89,1373
INV-2024-11570,2025-02-11,1016.0,PRD-164,EG,7,2777.07,1934
INV-2024-61011,2025-10-27,1089.0,PRD-127,AE,9,2427.5,1825
INV-2024-37887,2024-03-23,1365.0,PRD-107,SA,10,1753.4,1190
INV-2024-70132,2024-12-02,1075.0,PRD-122,SA,2,202.43,141
INV-2024-38848,2025-11-21,1095.0,PRD-102,SA,4,597.61,409
INV-2024-18652,2025-06-30,1033.0,PRD-103,EG,9,1101.62,840
INV-2024-96240,2025-01-24,1059.0,PRD-149,AE,1,2219.9,1913
INV-2024-46497,2024-11-20,1367.0,PRD-162,AE,7,345.02,299
INV-2024-95189,2025-10-03,1419.0,PRD-111,SA,5,559.55,437
INV-2024-91777,2025-05-14,1148.0,PRD-112,EG,1,2706.1,1928
INV-2024-58362,2025-07-08,1476.0,PRD-138,SA,6,1704.84,1380
INV-2024-15759,2024-02-06,1302.0,PRD-111,EG,9,1861.86,1596
INV-2024-18825,2025/09/24,1142.0,PRD-162,EG,7,2335.48,1653
INV-2024-38647,2024-03-11,1100.0,PRD-118,JO,6,883.14,683
INV-2024-63883,2024-08-28,1427.0,PRD-141,EG,2,139.3,121
INV-2024-49522,2025-10-08,1235.0,PRD-103,JO,7,2336.63,1925
INV-2024-88494,2025-12-01,1419.0,PRD-148,SA,5,2507.82,1982
INV-2024-75480,21-Oct-2024,1225.0,PRD-149,EG,2,842.18,728
INV-2024-23344,2024-08-20,1224.0,PRD-106,SA,7,2610.14,1886
INV-2024-80278,2024-04-02,1138.0,PRD-155,AE,2,232.07,201
INV-2024-84606,2025-03-20,1470.0,PRD-151,AE,6,962.3,662
INV-2024-32473,2024-04-10,1361.0,PRD-112,AE,4,721.4,627
INV-2024-43022,2025-10-10,1278.0,PRD-158,SA,6,328.84,255
INV-2024-22418,2025-12-21,1396.0,PRD-135,SA,10,1177.5,1011
INV-2024-88625,2024-04-12,1189.0,PRD-102,AE,9,1956.31,1606
INV-2024-52513,2025-03-30,1281.0,PRD-154,EG,4,876.21,652
INV-2024-92689,2024-06-19,1274.0,PRD-149,SA,10,1649.37,1206
INV-2024-60930,2025/12/11,1199.0,PRD-121,EG,10,1410.47,990
INV-2024-98853,2024-11-02,1277.0,PRD-130,JO,7,1602.52,1192
INV-2024-27423,2024-01-30,1242.0,PRD-116,JO,9,1997.13,1446
INV-2024-53522,2024-02-17,1401.0,PRD-163,EG,10,252.93,198
INV-2024-32980,2024-11-28,1412.0,PRD-148,AE,10,1125.86,928
INV-2024-93277,2024-02-27,1433.0,PRD-159,JO,2,1591.82,1216
INV-2024-51676,2024-10-27,1012.0,PRD-149,EG,10,637.74,534
INV-2024-97342,2025-01-02,1068.0,PRD-112,SA,7,2587.33,1854
INV-2024-73193,2025-01-18,1233.0,PRD-146,JO,9,1657.87,1232
INV-2024-18849,2025-03-17,1195.0,PRD-124,EG,1,998.3,669
INV-2024-53922,2024-05-29,,PRD-101,SA,10,1187.58,804
INV-2024-12313,2024-09-07,1402.0,PRD-110,EG,8,1000.03,789
INV-2024-89761,2025-06-27,1498.0,PRD-141,JO,2,1311.09,993
INV-2024-86681,2025-02-25,1362.0,PRD-138,JO,2,2010.38,1424
INV-2024-68839,2025-08-02,1152.0,PRD-163,JO,7,1558.47,1283
INV-2024-60118,2025/11/29,1050.0,PRD-110,SA,9,2040.66,1428
INV-2024-76981,2024-07-03,1144.0,PRD-119,AE,2,1813.71,1296
INV-2024-93963,2024-06-23,1482.0,PRD-152,AE,3,1171.09,942
INV-2024-40464,2024-06-28,1073.0,PRD-121,EG,10,2609.24,1981
INV-2024-75984,2024-03-21,1231.0,PRD-110,AE,1,2391.12,1711
INV-2024-87000,2025-09-16,1370.0,PRD-134,EG,6,875.06,595
INV-2024-11742,2025-01-26,1422.0,PRD-114,SA,9,1053.76,759
INV-2024-40488,2025-09-26,1249.0,PRD-148,EG,1,915.51,703
INV-2024-12780,2025-11-30,1065.0,PRD-165,EG,1,2407.08,1780
INV-2024-90786,2024-09-03,1433.0,PRD-117,EG,6,1537.2,1067
INV-2024-26260,2025-05-24,1481.0,PRD-103,SA,1,245.45,179
INV-2024-50481,2025-08-20,1474.0,PRD-129,EG,6,1107.95,889
INV-2024-40984,2024-05-26,1236.0,PRD-107,AE,3,693.86,482
INV-2024-66164,2024-08-25,1434.0,PRD-136,EG,8,547.67,413
INV-2024-41922,2025-04-17,1455.0,PRD-142,EG,5,70.23,60
INV-2024-91233,2025/10/15,1267.0,PRD-163,SA,9,511.48,424
INV-2024-20405,2024-09-17,1368.0,PRD-134,AE,8,640.39,542
INV-2024-17854,2025-04-15,1038.0,PRD-154,EG,7,2921.28,1978
INV-2024-28029,2024-09-18,1004.0,PRD-148,SA,8,215.39,184
INV-2024-59089,2025-11-13,1483.0,PRD-145,AE,9,1900.44,1363
INV-2024-75369,2024-01-10,1047.0,PRD-108,SA,2,1569.44,1226
INV-2024-48877,2025-04-21,1313.0,PRD-101,EG,3,2333.34,1778
INV-2024-36478,2024-10-21,1418.0,PRD-114,EG,2,844.48,695
INV-2024-29879,2025-11-24,1383.0,PRD-111,AE,1,2008.65,1573
INV-2024-59250,2025-07-13,1028.0,PRD-157,EG,10,400.12,328
INV-2024-36789,10-Jun-2024,1237.0,PRD-105,AE,2,2221.37,1708
INV-2024-94153,2024-03-16,1349.0,PRD-141,SA,1,87.61,59
INV-2024-14968,2025-03-28,1464.0,PRD-133,JO,2,2448.65,1846
INV-2024-41203,2024-12-19,1288.0,PRD-140,AE,6,1855.04,1481
INV-2024-88390,2025-08-24,1409.0,PRD-119,JO,10,1468.96,1118
INV-2024-68160,2024/11/02,1443.0,PRD-128,EG,7,903.0,755
INV-2024-53082,2025-10-16,1143.0,PRD-133,AE,8,1926.15,1618
INV-2024-27598,2025-03-10,1492.0,PRD-112,SA,10,2347.5,1674
INV-2024-46454,2025-12-07,1243.0,PRD-119,SA,4,2137.44,1698
INV-2024-51620,2024-09-13,1110.0,PRD-111,SA,2,151.31,122
INV-2024-94358,2025-04-12,,PRD-106,AE,6,2202.9,1636
INV-2024-15191,2024-11-05,1114.0,PRD-152,JO,3,249.64,190
INV-2024-78271,2024-07-22,1110.0,PRD-138,AE,6,1172.67,946
INV-2024-64380,2025-01-28,1173.0,PRD-131,SA,3,1216.62,911
INV-2024-94940,2025-05-09,1442.0,PRD-152,SA,5,1519.9,1167
INV-2024-47808,2024-04-19,1230.0,PRD-155,AE,4,1682.6,1254
INV-2024-13105,2024-08-30,1457.0,PRD-133,EG,5,2620.41,1956
INV-2024-40016,2025-01-25,1281.0,PRD-125,EG,5,519.64,412
INV-2024-53420,2025-08-08,1196.0,PRD-130,EG,5,1295.29,881
INV-2024-54922,2025-01-02,1170.0,PRD-107,EG,6,206.34,158
INV-2024-41752,2025/08/11,1475.0,PRD-157,EG,5,1743.14,1493
INV-2024-36976,2024-10-29,1230.0,PRD-147,EG,10,938.46,737
INV-2024-80688,2025-12-17,1492.0,PRD-147,EG,7,459.51,376
INV-2024-17087,2024-10-29,1374.0,PRD-124,EG,1,1470.97,1266
INV-2024-97163,2024-01-23,1462.0,PRD-143,JO,6,313.35,269
INV-2024-42550,05-Nov-2025,1375.0,PRD-140,SA,1,2116.11,1414
INV-2024-39156,2025-02-09,1456.0,PRD-114,EG,4,376.65,254
INV-2024-89700,2024-10-08,1237.0,PRD-113,SA,9,2541.96,1977
INV-2024-60002,2024-01-09,1073.0,PRD-103,EG,6,2129.23,1699
INV-2024-78350,2025-08-02,1350.0,PRD-157,JO,7,222.46,160
INV-2024-52157,2025-12-03,1087.0,PRD-123,AE,1,1234.26,881
INV-2024-34057,2024-02-20,1471.0,PRD-148,EG,4,998.12,695
INV-2024-67981,2025-09-12,1358.0,PRD-135,SA,2,1753.76,1447
INV-2024-92546,2025-05-23,1458.0,PRD-101,AE,2,1694.22,1415
INV-2024-10792,2024-10-20,1462.0,PRD-157,JO,6,2365.96,1657
INV-2024-18469,2024/08/23,1447.0,PRD-146,SA,1,85.57,71
INV-2024-74440,2025-09-13,1389.0,PRD-154,SA,1,266.25,211
INV-2024-19173,2024-12-26,1110.0,PRD-144,EG,3,2777.95,1906
INV-2024-35226,2024-08-12,1226.0,PRD-134,JO,10,865.09,745
INV-2024-16829,2025-10-13,1023.0,PRD-137,EG,8,360.11,254
INV-2024-93147,2024-07-13,1433.0,PRD-125,JO,3,1356.88,999
INV-2024-28550,2025-09-27,1477.0,PRD-107,SA,6,2115.16,1500
INV-2024-36767,2024-09-13,1330.0,PRD-147,SA,1,2362.96,1920
INV-2024-26457,2025-11-25,1025.0,PRD-109,SA,1,1068.14,854
INV-2024-22027,2025-11-06,1497.0,PRD-128,EG,5,2288.85,1632
INV-2024-32764,2025-11-28,1354.0,PRD-127,EG,10,336.11,292
INV-2024-87677,2024-05-20,1065.0,PRD-145,EG,1,2263.95,1848
INV-2024-81938,2025-10-05,1260.0,PRD-106,EG,10,2205.65,1480
INV-2024-36787,2024-04-09,1033.0,PRD-137,AE,2,1457.01,1161
INV-2024-40973,2025-10-04,1490.0,PRD-113,EG,4,1761.09,1389
INV-2024-76509,2025/10/23,,PRD-123,EG,9,997.84,785
INV-2024-20245,2024-02-10,1466.0,PRD-132,JO,6,1960.69,1454
INV-2024-65868,2024-11-12,1024.0,PRD-119,AE,6,991.47,844
INV-2024-71220,2025-03-27,1209.0,PRD-108,JO,8,1798.71,1216
INV-2024-50824,2024-02-04,1330.0,PRD-102,JO,1,1166.33,864
INV-2024-31516,2025-08-16,1038.0,PRD-108,EG,9,1179.64,842
INV-2024-35891,2025-01-08,1135.0,PRD-162,EG,1,2289.37,1643
INV-2024-42102,2024-05-14,1246.0,PRD-131,AE,9,830.25,596
INV-2024-65576,2024-04-02,1367.0,PRD-117,SA,4,1712.29,1406
INV-2024-33125,2024-10-29,1158.0,PRD-137,EG,10,2202.41,1481
INV-2024-89410,2024-11-30,1442.0,PRD-148,AE,4,105.89,92
INV-2024-42632,2025-03-01,1235.0,PRD-163,EG,7,2319.26,1603
INV-2024-49728,2024-06-28,1172.0,PRD-121,EG,6,80.94,66
INV-2024-47401,2024-07-24,1425.0,PRD-145,SA,1,263.2,199
INV-2024-85552,2024-05-15,1161.0,PRD-149,SA,5,462.81,316
INV-2024-68755,2025/07/06,1147.0,PRD-124,SA,2,1324.65,990
INV-2024-93309,2025-01-09,1299.0,PRD-124,EG,1,1622.52,1335
INV-2024-36398,2025-06-27,1113.0,PRD-120,AE,4,860.79,680
INV-2024-45633,2025-05-28,1036.0,PRD-113,EG,1,2222.52,1559
INV-2024-73068,2024-10-06,1330.0,PRD-106,EG,7,2451.98,1768
INV-2024-20487,2024-06-17,1126.0,PRD-146,AE,1,1919.3,1354
INV-2024-57131,2024-09-20,1262.0,PRD-153,JO,5,631.72,547
INV-2024-62198,2025-05-08,1046.0,PRD-115,AE,7,1114.83,854
INV-2024-59508,2024-10-29,1316.0,PRD-118,AE,1,916.3,626
INV-2024-31989,2024-12-12,1491.0,PRD-143,SA,8,1037.86,734
INV-2024-71697,27-Apr-2024,1166.0,PRD-158,SA,10,2201.8,1812
INV-2024-67852,2025-04-24,1304.0,PRD-122,EG,10,2114.81,1629
INV-2024-65403,2024-03-18,1203.0,PRD-122,SA,1,774.46,522
INV-2024-76229,2024-05-24,1215.0,PRD-131,EG,3,1939.29,1682
INV-2024-89874,2024-08-19,1235.0,PRD-119,EG,6,1031.15,774
INV-2024-66810,2025/11/23,1131.0,PRD-110,AE,8,1458.55,998
INV-2024-30431,2025-11-21,1001.0,PRD-117,SA,8,335.63,284
INV-2024-73176,2025-02-10,1432.0,PRD-145,EG,3,716.69,512
INV-2024-12596,2025-07-24,1093.0,PRD-101,EG,4,1301.67,933
INV-2024-59993,2025-01-09,1051.0,PRD-122,SA,10,2119.97,1535
INV-2024-66019,2024-04-02,1181.0,PRD-109,EG,9,1980.14,1659
INV-2024-20909,2025-02-08,1371.0,PRD-163,AE,1,1859.66,1455
INV-2024-49351,2024-01-15,1223.0,PRD-113,SA,2,1940.81,1632
INV-2024-88011,2024-09-27,1109.0,PRD-156,SA,9,1025.71,810
INV-2024-80411,2025-07-03,1374.0,PRD-111,SA,10,2333.91,1853
INV-2024-30027,2024-05-06,,PRD-160,AE,8,547.39,392
INV-2024-82463,2025-04-10,1196.0,PRD-113,EG,9,1291.44,1108
INV-2024-33029,2025-01-12,1385.0,PRD-107,SA,6,2376.68,1928
INV-2024-43723,2025-11-19,1035.0,PRD-128,SA,9,1114.96,818
INV-2024-59866,2025-11-19,1261.0,PRD-120,EG,10,1511.6,1032
INV-2024-70771,2024/09/25,1170.0,PRD-136,AE,5,2131.7,1824
INV-2024-50088,2025-08-21,1264.0,PRD-113,AE,3,552.72,394
INV-2024-69454,2025-01-25,1084.0,PRD-162,SA,1,193.95,160
INV-2024-47122,2025-10-15,1315.0,PRD-128,AE,5,1372.61,1149
INV-2024-59171,2025-01-15,1070.0,PRD-130,AE,3,211.73,171
INV-2024-83681,20-Apr-2024,1143.0,PRD-136,AE,8,855.1,620
INV-2024-89432,2025-11-22,1474.0,PRD-117,AE,9,1878.86,1581
INV-2024-73025,2024-08-27,1499.0,PRD-154,SA,6,1676.57,1232
INV-2024-19429,2025-04-27,1359.0,PRD-126,SA,1,1705.44,1428
INV-2024-53677,2024-01-26,1066.0,PRD-102,SA,1,1648.27,1348
INV-2024-27911,2025-09-26,1142.0,PRD-107,AE,3,721.27,498
INV-2024-71506,2025-07-28,1368.0,PRD-117,EG,8,1363.74,1069
INV-2024-35652,2024-12-01,1357.0,PRD-117,AE,2,703.01,549
INV-2024-30280,2025-09-16,1022.0,PRD-125,AE,3,1277.36,1080
INV-2024-34854,2024-08-14,1454.0,PRD-143,EG,1,1093.78,883
INV-2024-10547,2025/10/25,1002.0,PRD-126,AE,1,1057.25,755
INV-2024-11682,2024-03-05,1479.0,PRD-130,EG,8,1291.2,985
INV-2024-75627,2025-10-12,1463.0,PRD-151,EG,10,335.52,246
INV-2024-59054,2025-04-20,1068.0,PRD-129,AE,2,1679.13,1450
INV-2024-74415,2025-12-18,1307.0,PRD-121,EG,2,1251.42,901
INV-2024-63025,2024-11-05,1241.0,PRD-110,AE,5,1197.12,824
INV-2024-64502,2025-10-26,1441.0,PRD-106,AE,3,1753.92,1242
INV-2024-61727,2025-02-22,1062.0,PRD-128,SA,1,728.46,589
INV-2024-58908,2024-04-29,1035.0,PRD-136,EG,10,1083.79,842
INV-2024-60336,2024-05-23,1291.0,PRD-120,EG,2,2458.75,1691
INV-2024-74166,2024-02-16,1215.0,PRD-116,SA,8,103.38,78
INV-2024-50345,2024-02-08,1208.0,PRD-147,JO,9,2381.5,1862
INV-2024-94023,2024-11-07,1431.0,PRD-154,SA,7,1473.53,993
INV-2024-87110,2025-05-19,1197.0,PRD-106,EG,4,1911.24,1484
INV-2024-19336,2024-04-28,1044.0,PRD-120,SA,10,1571.75,1098
INV-2024-63580,2024/04/09,1186.0,PRD-147,SA,1,906.79,670
INV-2024-15089,2024-08-28,1154.0,PRD-133,AE,1,1417.93,953
INV-2024-26315,2025-07-04,1101.0,PRD-151,EG,5,1828.41,1288
INV-2024-60439,2024-05-18,1291.0,PRD-129,AE,7,869.35,754
INV-2024-84135,2025-02-01,1086.0,PRD-149,SA,8,523.55,438
INV-2024-31281,2025-04-09,,PRD-122,JO,3,1368.28,938
INV-2024-35457,2025-01-14,1046.0,PRD-116,EG,5,433.83,350
INV-2024-67186,2025-11-17,1341.0,PRD-153,SA,3,2783.64,1933
INV-2024-43457,2025-12-14,1482.0,PRD-144,JO,9,1860.48,1474
INV-2024-55688,2025-07-07,1052.0,PRD-120,EG,9,2381.37,1791
INV-2024-76795,2025-03-05,1274.0,PRD-106,JO,8,2979.96,1993
INV-2024-74044,2025-08-24,1379.0,PRD-113,SA,10,2527.13,1955
INV-2024-93228,2024-06-07,1371.0,PRD-131,EG,5,2742.24,1908
INV-2024-58258,2025-02-28,1337.0,PRD-111,EG,10,1693.12,1219
INV-2024-17563,2025-11-01,1113.0,PRD-134,AE,4,1517.24,1196
INV-2024-95315,2024/04/11,1455.0,PRD-131,EG,3,2267.7,1524
INV-2024-60506,2025-05-16,1485.0,PRD-137,SA,8,631.21,432
INV-2024-65579,2025-09-22,1187.0,PRD-108,EG,9,654.91,533
INV-2024-42347,2025-02-21,1487.0,PRD-134,SA,4,2862.05,1994
INV-2024-41765,2024-10-13,1040.0,PRD-131,EG,2,2157.32,1496
INV-2024-72616,2024-02-03,1208.0,PRD-164,AE,1,1216.83,815
INV-2024-14522,2025-12-07,1190.0,PRD-135,JO,8,2309.36,1644
INV-2024-57371,2025-01-14,1256.0,PRD-135,JO,6,2198.68,1680
INV-2024-92700,2024-08-10,1370.0,PRD-135,AE,6,2426.14,1989
INV-2024-98660,2025-03-30,1224.0,PRD-131,EG,6,1584.9,1205
INV-2024-13703,31-Mar-2025,1202.0,PRD-135,AE,7,2749.29,1957
INV-2024-97251,2024-08-29,1196.0,PRD-165,EG,2,1139.85,932
INV-2024-94585,2025-01-06,1065.0,PRD-136,EG,2,523.3,412
INV-2024-29383,2024-04-11,1012.0,PRD-148,EG,9,2169.54,1478
INV-2024-44253,2025-12-03,1474.0,PRD-143,SA,10,2851.44,1928
INV-2024-89355,2025/01/11,1418.0,PRD-112,AE,6,607.53,429
INV-2024-69699,2025-07-11,1166.0,PRD-119,SA,6,1577.36,1229
INV-2024-99268,2025-10-22,1433.0,PRD-139,SA,8,501.97,422
INV-2024-29315,2025-01-02,1007.0,PRD-131,EG,8,2734.22,1831
INV-2024-43330,2024-03-03,1123.0,PRD-118,JO,6,2299.19,1641
