RecordID,EmployeeID,Date,AbsentDays,OvertimeHours,MonthlyBonus,Deductions
497,EMP-2085,2024-02-01,0,12,150.0,0.0
498,EMP-2086,2024-02-01,0,12,150.0,0.0
499,EMP-2087,2024-02-01,0,14,175.0,0.0
500,EMP-2089,2024-02-01,0,19,237.5,0.0
501,EMP-2090,2024-02-01,0,15,187.5,0.0
502,EMP-2091,2024-02-01,0,13,162.5,0.0
503,EMP-2093,2024-02-01,2,0,0.0,43.2
504,EMP-2094,2024-02-01,0,9,112.5,0.0
505,EMP-2095,2024-02-01,1,0,0.0,56.77
506,EMP-2096,2024-02-01,0,8,100.0,0.0
507,EMP-2098,2024-02-01,1,0,0.0,47.33
508,EMP-2101,2024-02-01,1,0,0.0,27.5
509,EMP-2102,2024-02-01,0,7,87.5,0.0
510,EMP-2103,2024-02-01,0,15,187.5,0.0
511,EMP-2104,2024-02-01,0,1,12.5,0.0
512,EMP-2105,2024-02-01,0,4,50.0,0.0
513,EMP-2106,2024-02-01,0,2,25.0,0.0
514,EMP-2107,2024-02-01,0,16,200.0,0.0
515,EMP-2108,2024-02-01,0,0,0.0,0.0
516,EMP-2109,2024-02-01,2,0,0.0,102.73
517,EMP-2110,2024-02-01,1,0,0.0,117.03
518,EMP-2112,2024-02-01,0,15,187.5,0.0
519,EMP-2113,2024-02-01,0,10,125.0,0.0
520,EMP-2115,2024-02-01,0,13,162.5,0.0
521,EMP-2116,2024-02-01,1,0,0.0,32.13
522,EMP-2117,2024-02-01,0,20,250.0,0.0
523,EMP-2120,2024-02-01,2,0,0.0,99.6
524,EMP-2121,2024-02-01,0,14,175.0,0.0
525,EMP-2122,2024-02-01,0,11,137.5,0.0
526,EMP-2123,2024-02-01,0,0,0.0,0.0
527,EMP-2124,2024-02-01,0,14,175.0,0.0
528,EMP-2127,2024-02-01,0,9,112.5,0.0
529,EMP-2129,2024-02-01,0,9,112.5,0.0
530,EMP-2130,2024-02-01,0,15,187.5,0.0
531,EMP-2131,2024-02-01,0,11,137.5,0.0
532,EMP-2133,2024-02-01,0,19,237.5,0.0
533,EMP-2136,2024-02-01,0,9,112.5,0.0
534,EMP-2137,2024-02-01,0,10,125.0,0.0
535,EMP-2139,2024-02-01,0,19,237.5,0.0
536,EMP-2142,2024-02-01,0,12,150.0,0.0
537,EMP-2143,2024-02-01,0,18,225.0,0.0
538,EMP-2144,2024-02-01,0,4,50.0,0.0
539,EMP-2145,2024-02-01,0,5,62.5,0.0
540,EMP-2146,2024-02-01,1,0,0.0,51.7
541,EMP-2147,2024-02-01,0,20,250.0,0.0
542,EMP-2148,2024-02-01,0,2,25.0,0.0
543,EMP-2149,2024-02-01,2,0,0.0,272.0
544,EMP-2150,2024-02-01,0,7,87.5,0.0
545,EMP-2151,2024-02-01,1,0,0.0,35.17
546,EMP-2152,2024-02-01,0,11,137.5,0.0
547,EMP-2156,2024-02-01,0,12,150.0,0.0
548,EMP-2157,2024-02-01,0,16,200.0,0.0
549,EMP-2158,2024-02-01,0,20,250.0,0.0
550,EMP-2159,2024-02-01,0,3,37.5,0.0
551,EMP-2160,2024-02-01,2,0,0.0,154.2
552,EMP-2161,2024-02-01,5,0,0.0,265.0
553,EMP-2164,2024-02-01,0,10,125.0,0.0
554,EMP-2165,2024-02-01,0,5,62.5,0.0
555,EMP-2167,2024-02-01,0,8,100.0,0.0
556,EMP-2168,2024-02-01,1,0,0.0,44.7
557,EMP-2170,2024-02-01,1,0,0.0,98.97
558,EMP-2171,2024-02-01,0,19,237.5,0.0
559,EMP-2172,2024-02-01,1,0,0.0,112.4
560,EMP-2173,2024-02-01,0,9,112.5,0.0
561,EMP-2174,2024-02-01,0,18,225.0,0.0
562,EMP-2175,2024-02-01,0,7,87.5,0.0
563,EMP-2177,2024-02-01,2,0,0.0,261.27
564,EMP-2178,2024-02-01,0,16,200.0,0.0
565,EMP-2180,2024-02-01,0,8,100.0,0.0
566,EMP-2181,2024-02-01,0,0,0.0,0.0
567,EMP-2182,2024-02-01,1,0,0.0,126.43
568,EMP-2183,2024-02-01,0,14,175.0,0.0
569,EMP-2184,2024-02-01,3,0,0.0,132.3
570,EMP-2185,2024-02-01,2,0,0.0,114.67
571,EMP-2186,2024-02-01,0,4,50.0,0.0
572,EMP-2187,2024-02-01,0,20,250.0,0.0
573,EMP-2188,2024-02-01,2,0,0.0,159.6
574,EMP-2189,2024-02-01,0,18,225.0,0.0
575,EMP-2190,2024-02-01,0,0,0.0,0.0
576,EMP-2191,2024-02-01,0,3,37.5,0.0
577,EMP-2192,2024-02-01,0,13,162.5,0.0
578,EMP-2194,2024-02-01,0,2,25.0,0.0
579,EMP-2195,2024-02-01,0,20,250.0,0.0
580,EMP-2197,2024-02-01,0,12,150.0,0.0
581,EMP-2198,2024-02-01,0,13,162.5,0.0
582,EMP-2200,2024-02-01,0,1,12.5,0.0
583,EMP-2201,2024-02-01,0,4,50.0,0.0
584,EMP-2203,2024-02-01,0,0,0.0,0.0
585,EMP-2204,2024-02-01,3,0,0.0,363.3
586,EMP-2206,2024-02-01,0,0,0.0,0.0
587,EMP-2208,2024-02-01,1,0,0.0,105.43
588,EMP-2210,2024-02-01,0,10,125.0,0.0
589,EMP-2211,2024-02-01,0,2,25.0,0.0
590,EMP-2212,2024-02-01,0,7,87.5,0.0
591,EMP-2214,2024-02-01,3,0,0.0,166.4
592,EMP-2215,2024-02-01,0,11,137.5,0.0
593,EMP-2216,2024-02-01,0,0,0.0,0.0
594,EMP-2217,2024-02-01,1,0,0.0,23.43
595,EMP-2219,2024-02-01,1,0,0.0,130.6
596,EMP-2220,2024-02-01,0,6,75.0,0.0
597,EMP-2221,2024-02-01,0,11,137.5,0.0
598,EMP-2222,2024-02-01,0,15,187.5,0.0
599,EMP-2223,2024-02-01,1,0,0.0,52.47
600,EMP-2224,2024-02-01,0,6,75.0,0.0
601,EMP-2225,2024-02-01,3,0,0.0,113.7
602,EMP-2226,2024-02-01,0,5,62.5,0.0
603,EMP-2227,2024-02-01,0,18,225.0,0.0
604,EMP-2229,2024-02-01,5,0,0.0,722.0
605,EMP-2230,2024-02-01,0,0,0.0,0.0
606,EMP-2231,2024-02-01,1,0,0.0,59.7
607,EMP-2232,2024-02-01,0,8,100.0,0.0
608,EMP-2233,2024-02-01,0,3,37.5,0.0
609,EMP-2234,2024-02-01,0,17,212.5,0.0
610,EMP-2235,2024-02-01,2,0,0.0,265.4
611,EMP-2236,2024-02-01,0,1,12.5,0.0
612,EMP-2237,2024-02-01,3,0,0.0,161.0
613,EMP-2238,2024-02-01,0,6,75.0,0.0
614,EMP-2239,2024-02-01,3,0,0.0,130.6
615,EMP-2240,2024-02-01,0,8,100.0,0.0
616,EMP-2242,2024-02-01,0,8,100.0,0.0
617,EMP-2243,2024-02-01,0,6,75.0,0.0
618,EMP-2245,2024-02-01,3,0,0.0,126.1
619,EMP-2246,2024-02-01,0,1,12.5,0.0
620,EMP-2247,2024-02-01,0,19,237.5,0.0
621,EMP-2248,2024-02-01,2,0,0.0,237.33
622,EMP-2251,2024-02-01,0,0,0.0,0.0
623,EMP-2252,2024-02-01,2,0,0.0,106.13
624,EMP-2253,2024-02-01,0,5,62.5,0.0
625,EMP-2255,2024-02-01,1,0,0.0,85.9
626,EMP-2256,2024-02-01,0,12,150.0,0.0
627,EMP-2257,2024-02-01,0,18,225.0,0.0
628,EMP-2258,2024-02-01,0,2,25.0,0.0
629,EMP-2259,2024-02-01,0,2,25.0,0.0
630,EMP-2260,2024-02-01,0,3,37.5,0.0
631,EMP-2261,2024-02-01,2,0,0.0,63.67
632,EMP-2262,2024-02-01,0,1,12.5,0.0
633,EMP-2263,2024-02-01,0,5,62.5,0.0
634,EMP-2264,2024-02-01,0,13,162.5,0.0
635,EMP-2265,2024-02-01,0,2,25.0,0.0
636,EMP-2266,2024-02-01,3,0,0.0,103.7
637,EMP-2267,2024-02-01,0,20,250.0,0.0
638,EMP-2268,2024-02-01,0,15,187.5,0.0
639,EMP-2270,2024-02-01,1,0,0.0,42.1
640,EMP-2271,2024-02-01,0,18,225.0,0.0
641,EMP-2272,2024-02-01,0,2,25.0,0.0
642,EMP-2275,2024-02-01,0,9,112.5,0.0
643,EMP-2276,2024-02-01,0,0,0.0,0.0
644,EMP-2277,2024-02-01,0,0,0.0,0.0
645,EMP-2281,2024-02-01,2,0,0.0,77.27
646,EMP-2283,2024-02-01,2,0,0.0,98.33
647,EMP-2284,2024-02-01,0,4,50.0,0.0
648,EMP-2285,2024-02-01,1,0,0.0,49.37
649,EMP-2286,2024-02-01,0,12,150.0,0.0
650,EMP-2288,2024-02-01,3,0,0.0,154.5
651,EMP-2289,2024-02-01,1,0,0.0,46.8
652,EMP-2290,2024-02-01,0,4,50.0,0.0
653,EMP-2291,2024-02-01,1,0,0.0,147.17
654,EMP-2294,2024-02-01,0,12,150.0,0.0
655,EMP-2295,2024-02-01,2,0,0.0,116.47
656,EMP-2297,2024-02-01,3,0,0.0,87.3
657,EMP-2299,2024-02-01,0,15,187.5,0.0
658,EMP-2300,2024-02-01,1,0,0.0,132.07
659,EMP-2301,2024-02-01,0,19,237.5,0.0
660,EMP-2302,2024-02-01,1,0,0.0,118.27
661,EMP-2303,2024-02-01,2,0,0.0,90.0
662,EMP-2304,2024-02-01,0,13,162.5,0.0
663,EMP-2305,2024-02-01,0,20,250.0,0.0
664,EMP-2306,2024-02-01,1,0,0.0,25.3
665,EMP-2307,2024-02-01,0,10,125.0,0.0
666,EMP-2308,2024-02-01,0,17,212.5,0.0
667,EMP-2310,2024-02-01,0,19,237.5,0.0
668,EMP-2311,2024-02-01,0,13,162.5,0.0
669,EMP-2312,2024-02-01,2,0,0.0,86.93
670,EMP-2313,2024-02-01,0,19,237.5,0.0
671,EMP-2314,2024-02-01,0,16,200.0,0.0
672,EMP-2315,2024-02-01,0,11,137.5,0.0
673,EMP-2316,2024-02-01,2,0,0.0,94.67
674,EMP-2317,2024-02-01,3,0,0.0,433.8
675,EMP-2318,2024-02-01,0,3,37.5,0.0
676,EMP-2319,2024-02-01,0,3,37.5,0.0
677,EMP-2320,2024-02-01,0,5,62.5,0.0
678,EMP-2322,2024-02-01,1,0,0.0,48.27
679,EMP-2323,2024-02-01,0,15,187.5,0.0
680,EMP-2324,2024-02-01,0,6,75.0,0.0
681,EMP-2325,2024-02-01,0,20,250.0,0.0
682,EMP-2326,2024-02-01,0,15,187.5,0.0
683,EMP-2327,2024-02-01,0,6,75.0,0.0
684,EMP-2328,2024-02-01,0,7,87.5,0.0
685,EMP-2330,2024-02-01,0,7,87.5,0.0
686,EMP-2333,2024-02-01,0,18,225.0,0.0
687,EMP-2334,2024-02-01,0,20,250.0,0.0
688,EMP-2335,2024-02-01,1,0,0.0,22.87
689,EMP-2336,2024-02-01,0,16,200.0,0.0
690,EMP-2337,2024-02-01,0,5,62.5,0.0
691,EMP-2338,2024-02-01,0,10,125.0,0.0
692,EMP-2340,2024-02-01,0,9,112.5,0.0
693,EMP-2342,2024-02-01,0,5,62.5,0.0
694,EMP-2343,2024-02-01,1,0,0.0,131.13
695,EMP-2344,2024-02-01,0,17,212.5,0.0
696,EMP-2345,2024-02-01,0,18,225.0,0.0
697,EMP-2346,2024-02-01,0,17,212.5,0.0
698,EMP-2347,2024-02-01,5,0,0.0,282.0
699,EMP-2350,2024-02-01,0,18,225.0,0.0
700,EMP-2351,2024-02-01,0,12,150.0,0.0
701,EMP-2352,2024-02-01,3,0,0.0,168.7
702,EMP-2356,2024-02-01,0,6,75.0,0.0
703,EMP-2357,2024-02-01,1,0,0.0,59.73
704,EMP-2358,2024-02-01,1,0,0.0,36.43
705,EMP-2359,2024-02-01,0,5,62.5,0.0
706,EMP-2361,2024-02-01,0,15,187.5,0.0
707,EMP-2362,2024-02-01,0,10,125.0,0.0
708,EMP-2364,2024-02-01,0,3,37.5,0.0
709,EMP-2366,2024-02-01,0,17,212.5,0.0
710,EMP-2367,2024-02-01,1,0,0.0,56.43
711,EMP-2368,2024-02-01,0,19,237.5,0.0
712,EMP-2370,2024-02-01,0,17,212.5,0.0
713,EMP-2371,2024-02-01,0,17,212.5,0.0
714,EMP-2373,2024-02-01,0,17,212.5,0.0
715,EMP-2374,2024-02-01,0,2,25.0,0.0
716,EMP-2375,2024-02-01,2,0,0.0,115.67
717,EMP-2376,2024-02-01,0,9,112.5,0.0
718,EMP-2377,2024-02-01,0,0,0.0,0.0
719,EMP-2379,2024-02-01,0,11,137.5,0.0
720,EMP-2382,2024-02-01,0,6,75.0,0.0
721,EMP-2383,2024-02-01,1,0,0.0,58.57
722,EMP-2384,2024-02-01,0,9,112.5,0.0
723,EMP-2385,2024-02-01,0,12,150.0,0.0
724,EMP-2387,2024-02-01,0,3,37.5,0.0
725,EMP-2390,2024-02-01,0,5,62.5,0.0
726,EMP-2392,2024-02-01,3,0,0.0,68.3
727,EMP-2394,2024-02-01,0,4,50.0,0.0
728,EMP-2395,2024-02-01,0,20,250.0,0.0
729,EMP-2396,2024-02-01,3,0,0.0,132.2
730,EMP-2398,2024-02-01,0,19,237.5,0.0
731,EMP-2399,2024-02-01,0,13,162.5,0.0
732,EMP-2402,2024-02-01,0,17,212.5,0.0
733,EMP-2405,2024-02-01,0,18,225.0,0.0
734,EMP-2406,2024-02-01,0,16,200.0,0.0
735,EMP-2407,2024-02-01,0,10,125.0,0.0
736,EMP-2408,2024-02-01,1,0,0.0,112.23
737,EMP-2409,2024-02-01,0,15,187.5,0.0
738,EMP-2410,2024-02-01,0,1,12.5,0.0
739,EMP-2411,2024-02-01,0,13,162.5,0.0
740,EMP-2412,2024-02-01,2,0,0.0,79.0
741,EMP-2413,2024-02-01,2,0,0.0,43.93
742,EMP-2415,2024-02-01,2,0,0.0,224.13
743,EMP-2418,2024-02-01,0,5,62.5,0.0
744,EMP-2420,2024-02-01,0,16,200.0,0.0
745,EMP-2423,2024-02-01,1,0,0.0,38.77
746,EMP-2424,2024-02-01,0,1,12.5,0.0
747,EMP-2425,2024-02-01,0,11,137.5,0.0
748,EMP-2426,2024-02-01,0,19,237.5,0.0
749,EMP-2428,2024-02-01,0,19,237.5,0.0
750,EMP-2429,2024-02-01,1,0,0.0,40.37
751,EMP-2431,2024-02-01,0,5,62.5,0.0
752,EMP-2433,2024-02-01,0,1,12.5,0.0
753,EMP-2434,2024-02-01,1,0,0.0,68.87
754,EMP-2435,2024-02-01,0,17,212.5,0.0
755,EMP-2437,2024-02-01,0,11,137.5,0.0
756,EMP-2438,2024-02-01,0,16,200.0,0.0
757,EMP-2440,2024-02-01,0,14,175.0,0.0
758,EMP-2441,2024-02-01,0,4,50.0,0.0
759,EMP-2442,2024-02-01,0,16,200.0,0.0
760,EMP-2443,2024-02-01,0,0,0.0,0.0
761,EMP-2445,2024-02-01,0,6,75.0,0.0
762,EMP-2446,2024-02-01,0,9,112.5,0.0
763,EMP-2450,2024-02-01,0,11,137.5,0.0
764,EMP-2452,2024-02-01,0,5,62.5,0.0
765,EMP-2453,2024-02-01,1,0,0.0,79.37
766,EMP-2455,2024-02-01,0,10,125.0,0.0
767,EMP-2456,2024-02-01,0,15,187.5,0.0
768,EMP-2457,2024-02-01,2,0,0.0,82.53
769,EMP-2458,2024-02-01,5,0,0.0,214.0
770,EMP-2459,2024-02-01,0,10,125.0,0.0
771,EMP-2461,2024-02-01,0,11,137.5,0.0
772,EMP-2462,2024-02-01,3,0,0.0,151.4
773,EMP-2463,2024-02-01,0,2,25.0,0.0
774,EMP-2464,2024-02-01,0,16,200.0,0.0
775,EMP-2465,2024-02-01,0,3,37.5,0.0
776,EMP-2466,2024-02-01,0,18,225.0,0.0
777,EMP-2469,2024-02-01,2,0,0.0,288.07
778,EMP-2470,2024-02-01,0,4,50.0,0.0
779,EMP-2471,2024-02-01,0,6,75.0,0.0
780,EMP-2472,2024-02-01,0,19,237.5,0.0
781,EMP-2475,2024-02-01,0,16,200.0,0.0
782,EMP-2476,2024-02-01,2,0,0.0,288.8
783,EMP-2477,2024-02-01,0,2,25.0,0.0
784,EMP-2478,2024-02-01,0,10,125.0,0.0
785,EMP-2479,2024-02-01,0,13,162.5,0.0
786,EMP-2481,2024-02-01,0,14,175.0,0.0
787,EMP-2482,2024-02-01,0,12,150.0,0.0
788,EMP-2483,2024-02-01,1,0,0.0,129.27
789,EMP-2484,2024-02-01,0,15,187.5,0.0
790,EMP-2486,2024-02-01,3,0,0.0,410.6
791,EMP-2489,2024-02-01,0,12,150.0,0.0
792,EMP-2491,2024-02-01,0,14,175.0,0.0
793,EMP-2492,2024-02-01,0,0,0.0,0.0
794,EMP-2493,2024-02-01,1,0,0.0,81.53
795,EMP-2495,2024-02-01,1,0,0.0,44.2
796,EMP-2496,2024-02-01,0,14,175.0,0.0
797,EMP-2497,2024-02-01,0,8,100.0,0.0
798,EMP-2498,2024-02-01,0,3,37.5,0.0
799,EMP-2499,2024-02-01,0,1,12.5,0.0
800,EMP-2500,2024-02-01,0,12,150.0,0.0
801,EMP-2501,2024-02-01,0,7,87.5,0.0
802,EMP-2502,2024-02-01,0,0,0.0,0.0
803,EMP-2503,2024-02-01,1,0,0.0,21.27
804,EMP-2504,2024-02-01,1,0,0.0,37.9
805,EMP-2505,2024-02-01,0,17,212.5,0.0
806,EMP-2506,2024-02-01,0,11,137.5,0.0
807,EMP-2508,2024-02-01,0,13,162.5,0.0
808,EMP-2511,2024-02-01,0,0,0.0,0.0
809,EMP-2512,2024-02-01,2,0,0.0,96.87
810,EMP-2513,2024-02-01,1,0,0.0,46.7
811,EMP-2514,2024-02-01,0,7,87.5,0.0
812,EMP-2517,2024-02-01,0,12,150.0,0.0
813,EMP-2518,2024-02-01,0,6,75.0,0.0
814,EMP-2520,2024-02-01,0,3,37.5,0.0
815,EMP-2521,2024-02-01,5,0,0.0,352.0
816,EMP-2522,2024-02-01,0,19,237.5,0.0
817,EMP-2524,2024-02-01,0,18,225.0,0.0
818,EMP-2525,2024-02-01,1,0,0.0,24.57
819,EMP-2526,2024-02-01,0,18,225.0,0.0
820,EMP-2527,2024-02-01,0,14,175.0,0.0
821,EMP-2528,2024-02-01,0,10,125.0,0.0
822,EMP-2529,2024-02-01,0,1,12.5,0.0
823,EMP-2531,2024-02-01,0,9,112.5,0.0
824,EMP-2532,2024-02-01,0,20,250.0,0.0
825,EMP-2533,2024-02-01,5,0,0.0,119.67
826,EMP-2534,2024-02-01,0,8,100.0,0.0
827,EMP-2535,2024-02-01,0,11,137.5,0.0
828,EMP-2536,2024-02-01,0,1,12.5,0.0
829,EMP-2538,2024-02-01,5,0,0.0,436.33
830,EMP-2539,2024-02-01,0,8,100.0,0.0
831,EMP-2541,2024-02-01,0,14,175.0,0.0
832,EMP-2543,2024-02-01,0,3,37.5,0.0
833,EMP-2544,2024-02-01,1,0,0.0,109.73
834,EMP-2545,2024-02-01,1,0,0.0,25.33
835,EMP-2546,2024-02-01,0,9,112.5,0.0
836,EMP-2549,2024-02-01,2,0,0.0,52.67
837,EMP-2551,2024-02-01,0,9,112.5,0.0
838,EMP-2553,2024-02-01,2,0,0.0,107.73
839,EMP-2554,2024-02-01,0,1,12.5,0.0
840,EMP-2556,2024-02-01,0,18,225.0,0.0
841,EMP-2557,2024-02-01,0,16,200.0,0.0
842,EMP-2560,2024-02-01,0,2,25.0,0.0
843,EMP-2561,2024-02-01,0,15,187.5,0.0
844,EMP-2562,2024-02-01,0,20,250.0,0.0
845,EMP-2563,2024-02-01,1,0,0.0,70.93
846,EMP-2564,2024-02-01,3,0,0.0,169.1
847,EMP-2565,2024-02-01,0,16,200.0,0.0
848,EMP-2567,2024-02-01,1,0,0.0,87.93
849,EMP-2568,2024-02-01,0,20,250.0,0.0
850,EMP-2570,2024-02-01,0,17,212.5,0.0
851,EMP-2572,2024-02-01,0,12,150.0,0.0
852,EMP-2574,2024-02-01,0,18,225.0,0.0
853,EMP-2575,2024-02-01,3,0,0.0,149.3
854,EMP-2576,2024-02-01,0,10,125.0,0.0
855,EMP-2577,2024-02-01,3,0,0.0,111.3
856,EMP-2578,2024-02-01,1,0,0.0,99.97
857,EMP-2579,2024-02-01,1,0,0.0,42.73
858,EMP-2580,2024-02-01,0,3,37.5,0.0
859,EMP-2581,2024-02-01,0,8,100.0,0.0
860,EMP-2582,2024-02-01,0,3,37.5,0.0
861,EMP-2583,2024-02-01,0,6,75.0,0.0
862,EMP-2584,2024-02-01,0,10,125.0,0.0
863,EMP-2585,2024-02-01,0,13,162.5,0.0
864,EMP-2587,2024-02-01,0,17,212.5,0.0
865,EMP-2588,2024-02-01,0,0,0.0,0.0
866,EMP-2589,2024-02-01,0,8,100.0,0.0
867,EMP-2590,2024-02-01,0,14,175.0,0.0
868,EMP-2594,2024-02-01,0,9,112.5,0.0
869,EMP-2598,2024-02-01,2,0,0.0,185.67
870,EMP-2599,2024-02-01,0,9,112.5,0.0
871,EMP-2001,2024-03-01,3,0,0.0,69.9
872,EMP-2003,2024-03-01,1,0,0.0,33.17
873,EMP-2004,2024-03-01,0,10,125.0,0.0
874,EMP-2005,2024-03-01,0,6,75.0,0.0
875,EMP-2006,2024-03-01,0,8,100.0,0.0
876,EMP-2008,2024-03-01,1,0,0.0,103.33
877,EMP-2010,2024-03-01,0,16,200.0,0.0
878,EMP-2011,2024-03-01,0,0,0.0,0.0
879,EMP-2012,2024-03-01,1,0,0.0,32.37
880,EMP-2014,2024-03-01,0,3,37.5,0.0
881,EMP-2015,2024-03-01,0,7,87.5,0.0
882,EMP-2016,2024-03-01,0,6,75.0,0.0
883,EMP-2017,2024-03-01,0,15,187.5,0.0
884,EMP-2018,2024-03-01,0,17,212.5,0.0
885,EMP-2019,2024-03-01,0,1,12.5,0.0
886,EMP-2020,2024-03-01,5,0,0.0,160.0
887,EMP-2024,2024-03-01,0,2,25.0,0.0
888,EMP-2025,2024-03-01,0,11,137.5,0.0
889,EMP-2026,2024-03-01,1,0,0.0,21.6
890,EMP-2027,2024-03-01,0,16,200.0,0.0
891,EMP-2028,2024-03-01,0,9,112.5,0.0
892,EMP-2029,2024-03-01,0,11,137.5,0.0
893,EMP-2030,2024-03-01,0,12,150.0,0.0
894,EMP-2031,2024-03-01,0,0,0.0,0.0
895,EMP-2032,2024-03-01,0,6,75.0,0.0
896,EMP-2034,2024-03-01,0,18,225.0,0.0
897,EMP-2036,2024-03-01,1,0,0.0,44.37
898,EMP-2037,2024-03-01,1,0,0.0,140.13
899,EMP-2039,2024-03-01,0,3,37.5,0.0
900,EMP-2040,2024-03-01,2,0,0.0,114.93
901,EMP-2041,2024-03-01,0,2,25.0,0.0
902,EMP-2042,2024-03-01,0,9,112.5,0.0
903,EMP-2043,2024-03-01,0,13,162.5,0.0
904,EMP-2044,2024-03-01,0,20,250.0,0.0
905,EMP-2047,2024-03-01,0,6,75.0,0.0
906,EMP-2049,2024-03-01,0,1,12.5,0.0
907,EMP-2050,2024-03-01,0,13,162.5,0.0
908,EMP-2051,2024-03-01,0,16,200.0,0.0
909,EMP-2052,2024-03-01,0,5,62.5,0.0
910,EMP-2053,2024-03-01,0,1,12.5,0.0
911,EMP-2055,2024-03-01,1,0,0.0,90.37
912,EMP-2056,2024-03-01,0,7,87.5,0.0
913,EMP-2057,2024-03-01,0,3,37.5,0.0
914,EMP-2058,2024-03-01,1,0,0.0,27.3
915,EMP-2059,2024-03-01,0,4,50.0,0.0
916,EMP-2060,2024-03-01,0,13,162.5,0.0
917,EMP-2061,2024-03-01,0,13,162.5,0.0
918,EMP-2062,2024-03-01,0,2,25.0,0.0
919,EMP-2063,2024-03-01,0,20,250.0,0.0
920,EMP-2064,2024-03-01,1,0,0.0,45.57
921,EMP-2065,2024-03-01,0,9,112.5,0.0
922,EMP-2066,2024-03-01,0,1,12.5,0.0
923,EMP-2069,2024-03-01,0,11,137.5,0.0
924,EMP-2070,2024-03-01,0,6,75.0,0.0
925,EMP-2071,2024-03-01,0,13,162.5,0.0
926,EMP-2072,2024-03-01,0,12,150.0,0.0
927,EMP-2073,2024-03-01,1,0,0.0,60.03
928,EMP-2074,2024-03-01,1,0,0.0,70.83
929,EMP-2075,2024-03-01,0,4,50.0,0.0
930,EMP-2076,2024-03-01,1,0,0.0,27.37
931,EMP-2078,2024-03-01,1,0,0.0,48.3
932,EMP-2081,2024-03-01,0,2,25.0,0.0
933,EMP-2082,2024-03-01,0,1,12.5,0.0
934,EMP-2083,2024-03-01,0,8,100.0,0.0
935,EMP-2084,2024-03-01,0,1,12.5,0.0
936,EMP-2085,2024-03-01,1,0,0.0,49.9
937,EMP-2086,2024-03-01,0,9,112.5,0.0
938,EMP-2087,2024-03-01,0,10,125.0,0.0
939,EMP-2089,2024-03-01,0,10,125.0,0.0
940,EMP-2090,2024-03-01,2,0,0.0,177.33
941,EMP-2091,2024-03-01,0,3,37.5,0.0
942,EMP-2093,2024-03-01,0,12,150.0,0.0
943,EMP-2094,2024-03-01,0,15,187.5,0.0
944,EMP-2095,2024-03-01,0,6,75.0,0.0
945,EMP-2096,2024-03-01,0,20,250.0,0.0
946,EMP-2098,2024-03-01,0,7,87.5,0.0
947,EMP-2101,2024-03-01,1,0,0.0,27.5
948,EMP-2102,2024-03-01,0,5,62.5,0.0
949,EMP-2103,2024-03-01,0,1,12.5,0.0
950,EMP-2104,2024-03-01,2,0,0.0,277.07
951,EMP-2105,2024-03-01,0,13,162.5,0.0
952,EMP-2106,2024-03-01,3,0,0.0,203.7
953,EMP-2107,2024-03-01,0,17,212.5,0.0
954,EMP-2108,2024-03-01,0,17,212.5,0.0
955,EMP-2109,2024-03-01,2,0,0.0,102.73
956,EMP-2110,2024-03-01,1,0,0.0,117.03
957,EMP-2112,2024-03-01,1,0,0.0,55.53
958,EMP-2113,2024-03-01,0,15,187.5,0.0
959,EMP-2115,2024-03-01,0,2,25.0,0.0
960,EMP-2116,2024-03-01,0,18,225.0,0.0
961,EMP-2117,2024-03-01,0,18,225.0,0.0
962,EMP-2120,2024-03-01,0,4,50.0,0.0
963,EMP-2121,2024-03-01,1,0,0.0,43.37
964,EMP-2122,2024-03-01,0,13,162.5,0.0
965,EMP-2123,2024-03-01,0,1,12.5,0.0
966,EMP-2124,2024-03-01,0,4,50.0,0.0
967,EMP-2125,2024-03-01,0,9,112.5,0.0
968,EMP-2127,2024-03-01,0,5,62.5,0.0
969,EMP-2129,2024-03-01,0,12,150.0,0.0
970,EMP-2130,2024-03-01,1,0,0.0,45.0
971,EMP-2131,2024-03-01,0,16,200.0,0.0
972,EMP-2133,2024-03-01,2,0,0.0,98.07
973,EMP-2136,2024-03-01,1,0,0.0,70.8
974,EMP-2137,2024-03-01,0,2,25.0,0.0
975,EMP-2139,2024-03-01,1,0,0.0,27.73
976,EMP-2142,2024-03-01,0,6,75.0,0.0
977,EMP-2143,2024-03-01,1,0,0.0,81.83
978,EMP-2144,2024-03-01,0,2,25.0,0.0
979,EMP-2145,2024-03-01,1,0,0.0,74.83
980,EMP-2146,2024-03-01,0,17,212.5,0.0
981,EMP-2147,2024-03-01,0,2,25.0,0.0
982,EMP-2148,2024-03-01,0,12,150.0,0.0
983,EMP-2149,2024-03-01,0,1,12.5,0.0
984,EMP-2150,2024-03-01,0,12,150.0,0.0
985,EMP-2151,2024-03-01,0,9,112.5,0.0
986,EMP-2152,2024-03-01,0,4,50.0,0.0
987,EMP-2156,2024-03-01,1,0,0.0,30.83
988,EMP-2157,2024-03-01,0,10,125.0,0.0
989,EMP-2158,2024-03-01,3,0,0.0,161.7
990,EMP-2159,2024-03-01,0,15,187.5,0.0
991,EMP-2160,2024-03-01,0,9,112.5,0.0
992,EMP-2161,2024-03-01,0,15,187.5,0.0
993,EMP-2164,2024-03-01,1,0,0.0,39.53
994,EMP-2165,2024-03-01,1,0,0.0,53.6
